task_id,setting,condition,generated_path_index,initial_noise_index,round,candidate_in_round,memory_size_before_round,predicted_cost,rollout_error,is_min_cost,is_min_rollout_error
5,32x2,experience_on,5,5,1,5,0,-0.39026981592178345,0.16027182340621948,False,False
5,32x2,experience_on,6,6,1,6,0,-0.39180535078048706,0.16492675244808197,False,False
5,32x2,experience_on,7,7,1,7,0,-0.38720977306365967,0.33562514185905457,False,False
5,32x2,experience_on,8,8,1,8,0,-0.39126479625701904,0.030468862503767014,False,True
5,32x2,experience_on,9,9,1,9,0,-0.3976854383945465,0.06877189129590988,True,False
5,32x2,experience_on,10,10,1,10,0,-0.37431421875953674,0.3086739480495453,False,False
5,32x2,experience_on,11,11,1,11,0,-0.3735029399394989,0.3963608145713806,False,False
5,32x2,experience_on,12,12,1,12,0,-0.3882356882095337,0.45468324422836304,False,False
5,32x2,experience_on,13,13,1,13,0,-0.3851955533027649,0.3606031537055969,False,False
5,32x2,experience_on,14,14,1,14,0,-0.389492005109787,0.1272723376750946,False,False
5,32x2,experience_on,15,15,1,15,0,-0.38576018810272217,0.4016001224517822,False,False
5,32x2,experience_on,16,16,1,16,0,-0.3895657956600189,0.1259847730398178,False,False
5,32x2,experience_on,17,17,1,17,0,-0.3804915249347687,0.3508695065975189,False,False
5,32x2,experience_on,18,18,1,18,0,-0.3861698806285858,0.2686232924461365,False,False
5,32x2,experience_on,19,19,1,19,0,-0.3841715455055237,0.2311284840106964,False,False
5,32x2,experience_on,20,20,1,20,0,-0.3796127140522003,0.15332068502902985,False,False
5,32x2,experience_on,21,21,1,21,0,-0.3767299950122833,0.12927046418190002,False,False
5,32x2,experience_on,22,22,1,22,0,-0.3887842297554016,0.6912144422531128,False,False
5,32x2,experience_on,23,23,1,23,0,-0.38802582025527954,0.22005508840084076,False,False
5,32x2,experience_on,24,24,1,24,0,-0.38489750027656555,0.12807747721672058,False,False
5,32x2,experience_on,25,25,1,25,0,-0.3732614517211914,0.33841371536254883,False,False
5,32x2,experience_on,26,26,1,26,0,-0.3909459412097931,0.09345926344394684,False,False
5,32x2,experience_on,27,27,1,27,0,-0.3847543001174927,0.25132882595062256,False,False
5,32x2,experience_on,28,28,1,28,0,-0.38002413511276245,0.09280940145254135,False,False
5,32x2,experience_on,29,29,1,29,0,-0.37178725004196167,0.12311973422765732,False,False
5,32x2,experience_on,30,30,1,30,0,-0.3886314034461975,0.2950129508972168,False,False
5,32x2,experience_on,31,31,1,31,0,-0.3882907032966614,0.9082154035568237,False,False
5,32x2,experience_on,32,32,1,32,0,-0.3920467495918274,0.19594810903072357,False,False
5,32x2,experience_on,33,33,2,1,32,-0.39287611842155457,0.18126416206359863,False,False
5,32x2,experience_on,34,34,2,2,32,-0.38007885217666626,0.2275582253932953,False,False
5,32x2,experience_on,35,35,2,3,32,-0.38896867632865906,0.2010604590177536,False,False
5,32x2,experience_on,36,36,2,4,32,-0.378008633852005,0.3103347718715668,False,False
5,32x2,experience_on,37,37,2,5,32,-0.38161948323249817,0.1619381159543991,False,False
5,32x2,experience_on,38,38,2,6,32,-0.3729274570941925,0.2297016829252243,False,False
5,32x2,experience_on,39,39,2,7,32,-0.3775295615196228,0.14529526233673096,False,False
5,32x2,experience_on,40,40,2,8,32,-0.3820447325706482,0.22292181849479675,False,False
5,32x2,experience_on,41,41,2,9,32,-0.371663361787796,0.2932295799255371,False,False
5,32x2,experience_on,42,42,2,10,32,-0.3757385015487671,0.2971307933330536,False,False
5,32x2,experience_on,43,43,2,11,32,-0.3911776542663574,0.12365283071994781,False,False
